light ,temperature ,humidity ,comfortable
    1 ,      29.78 ,   52.35 ,          0
    1 ,      29.78 ,   52.62 ,          0
    1 ,      29.78 ,   52.94 ,          0
    1 ,      29.8  ,   53.23 ,          0
    1 ,      29.8  ,   53.55 ,          0
    1 ,      29.8  ,   53.88 ,          0
    1 ,      29.8  ,   54.19 ,          0
    1 ,      29.8  ,   54.5  ,          0
    1 ,      29.8  ,   54.79 ,          0
    1 ,      29.82 ,   55.06 ,          0
    1 ,      29.8  ,   55.33 ,          0
    1 ,      29.8  ,   55.56 ,          0
    1 ,      29.82 ,   55.78 ,          0
    1 ,      29.82 ,   56.0  ,          0
    1 ,      29.82 ,   56.19 ,          0
    1 ,      29.82 ,   56.39 ,          0
    1 ,      29.82 ,   56.59 ,          0
    1 ,      29.83 ,   56.76 ,          0
    1 ,      29.83 ,   56.96 ,          0
    1 ,      29.83 ,   57.12 ,          0
    1 ,      29.85 ,   57.29 ,          0
    1 ,      29.85 ,   57.45 ,          0
    1 ,      29.85 ,   57.59 ,          0
    1 ,      29.86 ,   57.74 ,          0
    1 ,      29.85 ,   57.88 ,          0
    1 ,      29.86 ,   58.0  ,          0
    1 ,      29.85 ,   58.15 ,          0
    1 ,      29.86 ,   58.27 ,          0
    1 ,      29.86 ,   58.39 ,          0
    1 ,      29.86 ,   58.51 ,          0
    1 ,      29.86 ,   58.64 ,          0
    1 ,      29.86 ,   58.76 ,          0
    1 ,      29.87 ,   58.89 ,          0
    1 ,      29.86 ,   58.99 ,          0
    1 ,      29.87 ,   59.11 ,          0
    1 ,      29.87 ,   59.24 ,          0
    1 ,      29.87 ,   59.36 ,          0
    1 ,      29.89 ,   59.48 ,          0
    1 ,      29.87 ,   59.6  ,          0
    1 ,      29.89 ,   59.7  ,          0
    1 ,      29.87 ,   59.8  ,          0
    1 ,      29.89 ,   59.92 ,          0
    1 ,      29.89 ,   60.0  ,          0
    1 ,      29.89 ,   60.09 ,          0
    1 ,      29.9  ,   60.17 ,          0
    1 ,      29.9  ,   60.25 ,          0
    1 ,      29.9  ,   60.32 ,          0
    1 ,      29.9  ,   60.4  ,          0
    1 ,      29.89 ,   60.46 ,          0
    1 ,      29.9  ,   60.53 ,          0
    1 ,      29.9  ,   60.62 ,          0
    1 ,      29.9  ,   60.69 ,          0
    1 ,      29.93 ,   60.78 ,          0
    1 ,      29.93 ,   60.86 ,          0
    1 ,      29.92 ,   60.93 ,          0
    1 ,      29.92 ,   61.02 ,          0
    1 ,      29.92 ,   61.12 ,          0
    1 ,      29.93 ,   61.21 ,          0
    1 ,      29.93 ,   61.3  ,          0
    1 ,      29.94 ,   61.38 ,          0
    1 ,      29.93 ,   61.49 ,          0
    1 ,      29.94 ,   61.59 ,          0
    1 ,      29.94 ,   61.7  ,          0
    1 ,      29.94 ,   61.8  ,          0
    1 ,      29.94 ,   61.9  ,          0
    1 ,      29.94 ,   62.02 ,          0
    1 ,      29.94 ,   62.14 ,          0
    1 ,      29.94 ,   62.26 ,          0
    1 ,      29.96 ,   62.4  ,          0
    1 ,      29.96 ,   62.55 ,          0
    2 ,      29.96 ,   62.69 ,          0
    2 ,      29.96 ,   62.71 ,          0
   35 ,      29.96 ,   62.54 ,          0
   35 ,      29.97 ,   62.23 ,          0
  207 ,      29.96 ,   61.8  ,          0
  207 ,      29.94 ,   61.35 ,          0
  216 ,      29.93 ,   60.83 ,          0
  216 ,      29.94 ,   60.27 ,          0
  178 ,      29.93 ,   59.68 ,          1
  178 ,      29.92 ,   59.13 ,          1
  151 ,      29.93 ,   58.58 ,          1
  151 ,      29.93 ,   58.08 ,          1
  147 ,      29.92 ,   57.55 ,          1
  147 ,      29.92 ,   57.1  ,          1
  153 ,      29.92 ,   56.64 ,          1
  153 ,      29.92 ,   56.25 ,          1
  146 ,      29.9  ,   55.85 ,          1
  146 ,      29.92 ,   55.53 ,          1
  151 ,      29.9  ,   55.22 ,          1
  151 ,      29.92 ,   54.95 ,          1
  153 ,      29.9  ,   54.68 ,          1
  153 ,      29.92 ,   54.48 ,          1
  144 ,      29.92 ,   54.28 ,          1
  144 ,      29.9  ,   54.11 ,          1
  147 ,      29.92 ,   53.96 ,          1
  147 ,      29.9  ,   53.81 ,          1
  149 ,      29.9  ,   53.68 ,          1
  149 ,      29.9  ,   53.57 ,          1
  144 ,      29.9  ,   53.43 ,          1
  144 ,      29.92 ,   53.34 ,          1
  146 ,      29.9  ,   53.23 ,          1
  146 ,      29.9  ,   53.11 ,          1
  146 ,      29.89 ,   53.02 ,          1
  146 ,      29.92 ,   52.93 ,          1
  154 ,      29.92 ,   52.83 ,          1
  154 ,      29.92 ,   52.74 ,          1
  147 ,      29.9  ,   52.64 ,          1
  147 ,      29.9  ,   52.55 ,          1
  145 ,      29.9  ,   52.46 ,          1
  145 ,      29.92 ,   52.37 ,          1
  153 ,      29.9  ,   52.28 ,          1
  153 ,      29.9  ,   52.19 ,          1
  153 ,      29.9  ,   52.11 ,          1
  153 ,      29.92 ,   52.02 ,          1
  149 ,      29.9  ,   51.95 ,          1
  149 ,      29.92 ,   51.87 ,          1
  143 ,      29.9  ,   51.8  ,          1
  143 ,      29.9  ,   51.72 ,          1
  152 ,      29.9  ,   51.64 ,          1
  152 ,      29.9  ,   51.58 ,          1
  152 ,      29.89 ,   51.5  ,          1
  152 ,      29.9  ,   51.45 ,          1
  158 ,      29.92 ,   51.39 ,          1
  158 ,      29.92 ,   51.34 ,          1
  152 ,      29.9  ,   51.26 ,          1
  152 ,      29.9  ,   51.19 ,          1
  150 ,      29.92 ,   51.15 ,          1
  150 ,      29.92 ,   51.1  ,          1
  146 ,      29.92 ,   51.04 ,          1
  146 ,      29.92 ,   50.98 ,          1
  119 ,      29.9  ,   50.92 ,          1
  119 ,      29.9  ,   50.86 ,          1
  118 ,      29.89 ,   50.81 ,          1
  118 ,      29.9  ,   50.76 ,          1
  124 ,      29.9  ,   50.69 ,          1
  124 ,      29.9  ,   50.66 ,          1
  126 ,      29.9  ,   50.61 ,          1
  126 ,      29.9  ,   50.57 ,          1
  132 ,      29.9  ,   50.51 ,          1
  132 ,      29.9  ,   50.47 ,          1
